[23:03:50][no_game_date][dlc.cpp:222]: Invalid supported_version in  file: mod/ugc_3368690477.mod line: 7
[23:03:58][no_game_date][effect.cpp:356]: Error: "common/scripted_guis/rmt.txt:325 Invalid resource: coal: type, near line: 326" in file: "common/scripted_guis/rmt.txt" near line: 328
[23:03:58][no_game_date][lexer.cpp:229]: Tried to get dynamic token that does not exist: coal
[23:03:58][no_game_date][effect.cpp:356]: Error: "common/scripted_guis/rmt.txt:388 Invalid resource: coal: type, near line: 389" in file: "common/scripted_guis/rmt.txt" near line: 391
[23:03:58][no_game_date][lexer.cpp:229]: Tried to get dynamic token that does not exist: coal
[23:03:58][no_game_date][effect.cpp:356]: Error: "common/scripted_guis/rmt.txt:465 Invalid resource: coal: type, near line: 466" in file: "common/scripted_guis/rmt.txt" near line: 468
[23:03:58][no_game_date][lexer.cpp:229]: Tried to get dynamic token that does not exist: coal
[23:03:58][no_game_date][effect.cpp:356]: Error: "common/scripted_guis/rmt.txt:528 Invalid resource: coal: type, near line: 529" in file: "common/scripted_guis/rmt.txt" near line: 531
[23:03:58][no_game_date][lexer.cpp:229]: Tried to get dynamic token that does not exist: coal
[23:03:58][no_game_date][effect.cpp:356]: Error: "common/scripted_guis/rmt.txt:605 Invalid resource: coal: type, near line: 606" in file: "common/scripted_guis/rmt.txt" near line: 608
[23:03:58][no_game_date][lexer.cpp:229]: Tried to get dynamic token that does not exist: coal
[23:03:58][no_game_date][effect.cpp:356]: Error: "common/scripted_guis/rmt.txt:668 Invalid resource: coal: type, near line: 669" in file: "common/scripted_guis/rmt.txt" near line: 671
[23:03:58][no_game_date][lexer.cpp:229]: Tried to get dynamic token that does not exist: coal
[23:03:58][no_game_date][effect.cpp:356]: Error: "common/scripted_guis/rmt.txt:745 Invalid resource: coal: type, near line: 746" in file: "common/scripted_guis/rmt.txt" near line: 748
[23:03:58][no_game_date][lexer.cpp:229]: Tried to get dynamic token that does not exist: coal
[23:03:58][no_game_date][effect.cpp:356]: Error: "common/scripted_guis/rmt.txt:812 Invalid resource: coal: type, near line: 813" in file: "common/scripted_guis/rmt.txt" near line: 815
[23:03:58][no_game_date][lexer.cpp:229]: Tried to get dynamic token that does not exist: coal
[23:03:58][no_game_date][effect.cpp:356]: Error: "common/scripted_guis/rmt.txt:893 Invalid resource: coal: type, near line: 894" in file: "common/scripted_guis/rmt.txt" near line: 896
[23:03:58][no_game_date][lexer.cpp:229]: Tried to get dynamic token that does not exist: coal
[23:03:58][no_game_date][effect.cpp:356]: Error: "common/scripted_guis/rmt.txt:960 Invalid resource: coal: type, near line: 961" in file: "common/scripted_guis/rmt.txt" near line: 963
[23:03:58][no_game_date][lexer.cpp:229]: Tried to get dynamic token that does not exist: coal
[23:03:58][no_game_date][effect.cpp:356]: Error: "common/scripted_guis/rmt.txt:1041 Invalid resource: coal: type, near line: 1042" in file: "common/scripted_guis/rmt.txt" near line: 1044
[23:03:58][no_game_date][lexer.cpp:229]: Tried to get dynamic token that does not exist: coal
[23:03:58][no_game_date][effect.cpp:356]: Error: "common/scripted_guis/rmt.txt:1108 Invalid resource: coal: type, near line: 1109" in file: "common/scripted_guis/rmt.txt" near line: 1111
[23:03:58][no_game_date][lexer.cpp:229]: Tried to get dynamic token that does not exist: coal
[23:03:58][no_game_date][effect.cpp:356]: Error: "common/scripted_guis/rmt.txt:1189 Invalid resource: coal: type, near line: 1190" in file: "common/scripted_guis/rmt.txt" near line: 1192
[23:03:58][no_game_date][lexer.cpp:229]: Tried to get dynamic token that does not exist: coal
[23:03:58][no_game_date][effect.cpp:356]: Error: "common/scripted_guis/rmt.txt:1256 Invalid resource: coal: type, near line: 1257" in file: "common/scripted_guis/rmt.txt" near line: 1259
[23:03:58][no_game_date][faction_rule.cpp:52]: Peace action modifier 'faction_rule_modifier_encourage_puppet' referenced in 'faction_peace_rule_puppeting_focus' is missing or is not a faction modifier (NOTE: peace action modifiers used by faction rules must use 'faction_modifier = yes')
[23:03:58][no_game_date][faction_rule.cpp:52]: Peace action modifier 'faction_rule_modifier_discourage_puppet' referenced in 'faction_peace_rule_no_puppeting' is missing or is not a faction modifier (NOTE: peace action modifiers used by faction rules must use 'faction_modifier = yes')
[23:03:58][no_game_date][faction_rule.cpp:52]: Peace action modifier 'faction_rule_modifier_encourage_liberate' referenced in 'faction_peace_rule_liberation_focus' is missing or is not a faction modifier (NOTE: peace action modifiers used by faction rules must use 'faction_modifier = yes')
[23:03:58][no_game_date][faction_rule.cpp:52]: Peace action modifier 'faction_rule_modifier_encourage_force_government' referenced in 'faction_peace_rule_ideology_focus' is missing or is not a faction modifier (NOTE: peace action modifiers used by faction rules must use 'faction_modifier = yes')
[23:03:58][no_game_date][faction_rule.cpp:52]: Peace action modifier 'faction_rule_modifier_encourage_take_states' referenced in 'faction_peace_rule_conquest_focus' is missing or is not a faction modifier (NOTE: peace action modifiers used by faction rules must use 'faction_modifier = yes')
[23:03:58][no_game_date][faction_rule.cpp:52]: Peace action modifier 'faction_rule_modifier_encourage_take_claimed_states' referenced in 'faction_peace_take_claimed_focus' is missing or is not a faction modifier (NOTE: peace action modifiers used by faction rules must use 'faction_modifier = yes')
[23:03:58][no_game_date][faction_rule.cpp:52]: Peace action modifier 'faction_rule_modifier_encourage_chinese_states' referenced in 'faction_peace_china_focus' is missing or is not a faction modifier (NOTE: peace action modifiers used by faction rules must use 'faction_modifier = yes')
[23:03:58][no_game_date][unit_stats.cpp:304]: carrier_sub_detection is an equipment stat (cf. EQUIPMENT_STATS_META in code) but is not listed in script enum script_enum_equipment_stat
[23:03:58][no_game_date][unit_stats.cpp:304]: carrier_surface_detection is an equipment stat (cf. EQUIPMENT_STATS_META in code) but is not listed in script enum script_enum_equipment_stat
[23:03:58][no_game_date][unit_stats.cpp:304]: submarine_carrier_size is an equipment stat (cf. EQUIPMENT_STATS_META in code) but is not listed in script enum script_enum_equipment_stat
[23:03:58][no_game_date][equipment_category.cpp:364]: support_ship is an equipment stat (cf. EQUIPMENT_CATEGORY_META in code) but is not listed in script enum script_enum_equipment_category
[23:03:58][no_game_date][equipment_database.cpp:655]: support_ship is an equipment type or equipment category but is not in script enum script_enum_equipment_bonus_type. This script enum is used as documentation and should be updated at the same time as either game/common/units/equipment or the equipment categories (hardcoded in code).
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: masterful_blitz. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: amphibious_tank_chassis. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: coastal_fort_tech_2. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: land_fort_tech_2. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: coastal_fort_tech_2. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: land_fort_tech_2. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: basic_fortification_tech. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: fleet_in_being. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: cavity_magnatron. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: phased_array. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: monopulse_radar. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: cavity_magnatron. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: phased_array. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: monopulse_radar. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: nuclear_reactor. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: nuclear_reactor. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: cavity_magnatron. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: phased_array. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: monopulse_radar. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: cavity_magnatron. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: phased_array. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: monopulse_radar. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: nuclear_reactor. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: nuclear_reactor. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: trench_warfare. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][database_scoped_variables.cpp:266]: invalid database object for effect/trigger: fleet_in_being. use var:var_name to explicitly use variables in effects/triggers
[23:03:59][no_game_date][triggerimplementation.cpp:3608]: Invalid focus scripted in trigger. has_completed_focus = PRC_raid_weapon_depots (common/raids/land_infiltration_custom.txt:73: has_completed_focus)
[23:03:59][no_game_date][trigger.cpp:117]: Trigger failed to validate: common/raids/land_infiltration_custom.txt:73: has_completed_focus
[23:03:59][no_game_date][triggerimplementation.cpp:3608]: Invalid focus scripted in trigger. has_completed_focus = PRC_raiding_parties (common/raids/land_infiltration_custom.txt:74: has_completed_focus)
[23:03:59][no_game_date][trigger.cpp:117]: Trigger failed to validate: common/raids/land_infiltration_custom.txt:74: has_completed_focus
[23:03:59][no_game_date][triggerimplementation.cpp:14774]: common/raids/land_infiltration_custom.txt:85: has_dynamic_modifierInvalid dynamic modifier PRC_anti_japanese_base
[23:03:59][no_game_date][trigger.cpp:117]: Trigger failed to validate: common/raids/land_infiltration_custom.txt:85: has_dynamic_modifier
[23:03:59][no_game_date][triggerimplementation.cpp:14774]: common/raids/land_infiltration_custom.txt:88: has_dynamic_modifierInvalid dynamic modifier PRC_guerilla_cells_active_1
[23:03:59][no_game_date][trigger.cpp:117]: Trigger failed to validate: common/raids/land_infiltration_custom.txt:88: has_dynamic_modifier
[23:03:59][no_game_date][triggerimplementation.cpp:14774]: common/raids/land_infiltration_custom.txt:91: has_dynamic_modifierInvalid dynamic modifier PRC_guerilla_cells_active_2
[23:03:59][no_game_date][trigger.cpp:117]: Trigger failed to validate: common/raids/land_infiltration_custom.txt:91: has_dynamic_modifier
[23:03:59][no_game_date][triggerimplementation.cpp:3608]: Invalid focus scripted in trigger. has_completed_focus = PRC_know_the_enemy (common/raids/land_infiltration_custom.txt:499: has_completed_focus)
[23:03:59][no_game_date][trigger.cpp:117]: Trigger failed to validate: common/raids/land_infiltration_custom.txt:499: has_completed_focus
[23:03:59][no_game_date][triggerimplementation.cpp:3608]: Invalid focus scripted in trigger. has_completed_focus = NOR_officers_academy (common/ideas/army_spirits.txt:283: has_completed_focus)
[23:03:59][no_game_date][trigger.cpp:117]: Trigger failed to validate: common/ideas/army_spirits.txt:283: has_completed_focus
[23:03:59][no_game_date][triggerimplementation.cpp:3608]: Invalid focus scripted in trigger. has_completed_focus = KTZ_the_legitimate_heir (common/decisions/CKG_decisions.txt:221: has_completed_focus)
[23:03:59][no_game_date][trigger.cpp:117]: Trigger failed to validate: common/decisions/CKG_decisions.txt:221: has_completed_focus
[23:03:59][no_game_date][triggerimplementation.cpp:3608]: Invalid focus scripted in trigger. has_completed_focus = JAP_the_labor_farmer_faction_ascendant (common/focus_inlay_windows/jap_imperial_influence_inlay_window.txt:47: has_completed_focus)
[23:03:59][no_game_date][trigger.cpp:117]: Trigger failed to validate: common/focus_inlay_windows/jap_imperial_influence_inlay_window.txt:47: has_completed_focus
[23:03:59][no_game_date][triggerimplementation.cpp:3608]: Invalid focus scripted in trigger. has_completed_focus = JAP_the_labor_farmer_faction_ascendant (common/focus_inlay_windows/jap_imperial_influence_inlay_window.txt:52: has_completed_focus)
